repayment_id,transaction_id,retailer_id,order_date,due_date,payment_date,amount_due,amount_paid,days_late,payment_status
REP_00001527,TXN_00001527,RTL_000258,2024-12-27,2025-01-26,2025-02-02,2788,2788,7,Paid (Slight Delay)
REP_00001528,TXN_00001528,RTL_000258,2024-12-28,2025-01-27,2025-01-30,4067,4067,3,Paid (Slight Delay)
REP_00001529,TXN_00001529,RTL_000258,2024-12-29,2025-01-28,2025-02-01,4595,4595,4,Paid (Slight Delay)
REP_00001530,TXN_00001530,RTL_000258,2024-12-29,2025-01-28,2025-02-01,4632,4632,4,Paid (Slight Delay)
REP_00001531,TXN_00001531,RTL_000258,2024-12-30,2025-01-29,2025-02-05,2709,2709,7,Paid (Slight Delay)
REP_00001532,TXN_00001532,RTL_000258,2024-12-30,2025-01-29,2025-02-04,3343,3343,6,Paid (Slight Delay)
REP_00001533,TXN_00001533,RTL_000258,2024-12-30,2025-01-29,2025-02-10,3947,3947,12,Paid Late
REP_00001534,TXN_00001534,RTL_000258,2024-12-30,2025-01-29,2025-02-10,3955,3955,12,Paid Late
REP_00001535,TXN_00001535,RTL_000264,2024-10-25,2024-11-24,2024-11-25,7446,7446,1,Paid (Slight Delay)
REP_00001536,TXN_00001536,RTL_000264,2024-10-28,2024-11-27,2024-11-28,14067,14067,1,Paid (Slight Delay)
REP_00001537,TXN_00001537,RTL_000264,2024-10-30,2024-11-29,2024-11-29,4614,4614,0,Paid On Time
REP_00001538,TXN_00001538,RTL_000264,2024-10-31,2024-11-30,2024-11-30,15839,15839,0,Paid On Time
REP_00001539,TXN_00001539,RTL_000264,2024-11-03,2024-12-03,2024-12-03,15549,15549,0,Paid On Time
REP_00001540,TXN_00001540,RTL_000264,2024-11-03,2024-12-03,2024-12-03,14461,14461,0,Paid On Time
REP_00001541,TXN_00001541,RTL_000264,2024-11-11,2024-12-11,2024-12-11,12814,12814,0,Paid On Time
REP_00001542,TXN_00001542,RTL_000264,2024-11-15,2024-12-15,2024-12-17,17069,17069,2,Paid (Slight Delay)
REP_00001543,TXN_00001543,RTL_000264,2024-11-15,2024-12-15,2024-12-16,10449,10449,1,Paid (Slight Delay)
REP_00001544,TXN_00001544,RTL_000264,2024-11-15,2024-12-15,2024-12-17,9705,9705,2,Paid (Slight Delay)
REP_00001545,TXN_00001545,RTL_000264,2024-11-18,2024-12-18,2024-12-20,9732,9732,2,Paid (Slight Delay)
REP_00001546,TXN_00001546,RTL_000264,2024-11-26,2024-12-26,2024-12-28,16315,16315,2,Paid (Slight Delay)
REP_00001547,TXN_00001547,RTL_000264,2024-12-05,2025-01-04,2025-01-05,11111,11111,1,Paid (Slight Delay)
REP_00001548,TXN_00001548,RTL_000264,2024-12-09,2025-01-08,2025-01-08,14394,14394,0,Paid On Time
REP_00001549,TXN_00001549,RTL_000264,2024-12-15,2025-01-14,2025-01-14,15761,15761,0,Paid On Time
REP_00001550,TXN_00001550,RTL_000265,2024-11-23,2024-12-23,2024-12-24,13564,13564,1,Paid (Slight Delay)
REP_00001551,TXN_00001551,RTL_000265,2024-11-28,2024-12-28,2024-12-30,14077,14077,2,Paid (Slight Delay)
REP_00001552,TXN_00001552,RTL_000265,2024-11-29,2024-12-29,2024-12-31,15457,15457,2,Paid (Slight Delay)
REP_00001553,TXN_00001553,RTL_000265,2024-12-04,2025-01-03,2025-01-05,6790,6790,2,Paid (Slight Delay)
REP_00001554,TXN_00001554,RTL_000265,2024-12-04,2025-01-03,2025-01-03,13724,13724,0,Paid On Time
REP_00001555,TXN_00001555,RTL_000265,2024-12-08,2025-01-07,2025-01-07,6122,6122,0,Paid On Time
REP_00001556,TXN_00001556,RTL_000265,2024-12-08,2025-01-07,2025-01-09,9032,9032,2,Paid (Slight Delay)
REP_00001557,TXN_00001557,RTL_000265,2024-12-09,2025-01-08,2025-01-08,11741,11741,0,Paid On Time
REP_00001558,TXN_00001558,RTL_000265,2024-12-11,2025-01-10,2025-01-12,6545,6545,2,Paid (Slight Delay)
REP_00001559,TXN_00001559,RTL_000265,2024-12-16,2025-01-15,2025-01-15,10303,10303,0,Paid On Time
REP_00001560,TXN_00001560,RTL_000265,2024-12-17,2025-01-16,2025-01-16,13351,13351,0,Paid On Time
REP_00001561,TXN_00001561,RTL_000265,2024-12-22,2025-01-21,2025-01-21,14686,14686,0,Paid On Time
REP_00001562,TXN_00001562,RTL_000265,2024-12-23,2025-01-22,2025-01-23,16155,16155,1,Paid (Slight Delay)
REP_00001563,TXN_00001563,RTL_000265,2024-12-25,2025-01-24,2025-01-26,13372,13372,2,Paid (Slight Delay)
REP_00001564,TXN_00001564,RTL_000265,2024-12-25,2025-01-24,2025-01-25,12570,12570,1,Paid (Slight Delay)
REP_00001565,TXN_00001565,RTL_000265,2024-12-26,2025-01-25,2025-01-26,13827,13827,1,Paid (Slight Delay)
REP_00001566,TXN_00001566,RTL_000265,2024-12-26,2025-01-25,2025-01-26,13607,13607,1,Paid (Slight Delay)
REP_00001567,TXN_00001567,RTL_000265,2024-12-28,2025-01-27,2025-01-29,14900,14900,2,Paid (Slight Delay)
REP_00001568,TXN_00001568,RTL_000269,2024-10-04,2024-11-03,2024-11-04,8813,8813,1,Paid (Slight Delay)
REP_00001569,TXN_00001569,RTL_000269,2024-10-08,2024-11-07,2024-11-08,9774,9774,1,Paid (Slight Delay)
REP_00001570,TXN_00001570,RTL_000269,2024-10-12,2024-11-11,2024-11-11,8644,8644,0,Paid On Time
REP_00001571,TXN_00001571,RTL_000269,2024-10-14,2024-11-13,2024-11-14,9422,9422,1,Paid (Slight Delay)
REP_00001572,TXN_00001572,RTL_000269,2024-10-21,2024-11-20,2024-11-20,8244,8244,0,Paid On Time
REP_00001573,TXN_00001573,RTL_000269,2024-10-23,2024-11-22,2024-11-24,7702,7702,2,Paid (Slight Delay)
REP_00001574,TXN_00001574,RTL_000269,2024-10-24,2024-11-23,2024-11-25,10067,10067,2,Paid (Slight Delay)
REP_00001575,TXN_00001575,RTL_000269,2024-10-27,2024-11-26,2024-11-28,14110,14110,2,Paid (Slight Delay)
REP_00001576,TXN_00001576,RTL_000269,2024-10-30,2024-11-29,2024-12-01,13288,13288,2,Paid (Slight Delay)
REP_00001577,TXN_00001577,RTL_000269,2024-10-31,2024-11-30,2024-11-30,13892,13892,0,Paid On Time
REP_00001578,TXN_00001578,RTL_000269,2024-11-01,2024-12-01,2024-12-02,6791,6791,1,Paid (Slight Delay)
REP_00001579,TXN_00001579,RTL_000269,2024-11-07,2024-12-07,2024-12-09,6955,6955,2,Paid (Slight Delay)
REP_00001580,TXN_00001580,RTL_000269,2024-11-19,2024-12-19,2024-12-19,6251,6251,0,Paid On Time
REP_00001581,TXN_00001581,RTL_000269,2024-11-22,2024-12-22,2024-12-22,11973,11973,0,Paid On Time
REP_00001582,TXN_00001582,RTL_000269,2024-11-24,2024-12-24,2024-12-26,7685,7685,2,Paid (Slight Delay)
REP_00001583,TXN_00001583,RTL_000269,2024-11-30,2024-12-30,2025-01-01,10516,10516,2,Paid (Slight Delay)
REP_00001584,TXN_00001584,RTL_000269,2024-12-17,2025-01-16,2025-01-16,14561,14561,0,Paid On Time
REP_00001585,TXN_00001585,RTL_000269,2024-12-23,2025-01-22,2025-01-24,8489,8489,2,Paid (Slight Delay)
REP_00001586,TXN_00001586,RTL_000270,2024-07-30,2024-08-29,2024-08-29,8654,8654,0,Paid On Time
REP_00001587,TXN_00001587,RTL_000270,2024-07-31,2024-08-30,2024-08-31,10615,10615,1,Paid (Slight Delay)
REP_00001588,TXN_00001588,RTL_000270,2024-08-09,2024-09-08,2024-09-09,5714,5714,1,Paid (Slight Delay)
REP_00001589,TXN_00001589,RTL_000270,2024-08-12,2024-09-11,2024-09-11,7023,7023,0,Paid On Time
REP_00001590,TXN_00001590,RTL_000270,2024-08-27,2024-09-26,2024-09-26,5418,5418,0,Paid On Time
REP_00001591,TXN_00001591,RTL_000270,2024-08-28,2024-09-27,2024-09-29,9590,9590,2,Paid (Slight Delay)
REP_00001592,TXN_00001592,RTL_000270,2024-09-14,2024-10-14,2024-10-14,7999,7999,0,Paid On Time
REP_00001593,TXN_00001593,RTL_000270,2024-09-17,2024-10-17,2024-10-19,7270,7270,2,Paid (Slight Delay)
REP_00001594,TXN_00001594,RTL_000270,2024-09-28,2024-10-28,2024-10-28,9500,9500,0,Paid On Time
REP_00001595,TXN_00001595,RTL_000270,2024-10-28,2024-11-27,2024-11-28,8931,8931,1,Paid (Slight Delay)
REP_00001596,TXN_00001596,RTL_000270,2024-10-31,2024-11-30,2024-12-01,7036,7036,1,Paid (Slight Delay)
REP_00001597,TXN_00001597,RTL_000270,2024-11-07,2024-12-07,2024-12-08,2957,2957,1,Paid (Slight Delay)
REP_00001598,TXN_00001598,RTL_000270,2024-11-23,2024-12-23,2024-12-24,9511,9511,1,Paid (Slight Delay)
REP_00001599,TXN_00001599,RTL_000270,2024-12-06,2025-01-05,2025-01-07,8112,8112,2,Paid (Slight Delay)
REP_00001600,TXN_00001600,RTL_000270,2024-12-11,2025-01-10,2025-01-11,10802,10802,1,Paid (Slight Delay)
REP_00001601,TXN_00001601,RTL_000270,2024-12-22,2025-01-21,2025-01-21,9268,9268,0,Paid On Time
REP_00001602,TXN_00001602,RTL_000270,2024-12-29,2025-01-28,2025-01-29,9440,9440,1,Paid (Slight Delay)
REP_00001603,TXN_00001603,RTL_000277,2024-12-22,2025-01-21,2025-02-01,6096,6096,11,Paid Late
REP_00001604,TXN_00001604,RTL_000277,2024-12-22,2025-01-21,2025-01-26,4730,4730,5,Paid (Slight Delay)
REP_00001605,TXN_00001605,RTL_000277,2024-12-22,2025-01-21,2025-01-25,3234,3234,4,Paid (Slight Delay)
REP_00001606,TXN_00001606,RTL_000277,2024-12-22,2025-01-21,2025-02-01,4326,4326,11,Paid Late
REP_00001607,TXN_00001607,RTL_000277,2024-12-23,2025-01-22,2025-02-01,3062,3062,10,Paid Late
REP_00001608,TXN_00001608,RTL_000277,2024-12-23,2025-01-22,2025-01-27,3972,3972,5,Paid (Slight Delay)
REP_00001609,TXN_00001609,RTL_000277,2024-12-24,2025-01-23,2025-01-31,5769,5769,8,Paid Late
REP_00001610,TXN_00001610,RTL_000277,2024-12-26,2025-01-25,2025-02-05,3663,3663,11,Paid Late
REP_00001611,TXN_00001611,RTL_000277,2024-12-26,2025-01-25,2025-01-29,4496,4496,4,Paid (Slight Delay)
REP_00001612,TXN_00001612,RTL_000277,2024-12-26,2025-01-25,2025-02-02,5220,5220,8,Paid Late
REP_00001613,TXN_00001613,RTL_000277,2024-12-27,2025-01-26,2025-02-07,5852,5852,12,Paid Late
REP_00001614,TXN_00001614,RTL_000277,2024-12-29,2025-01-28,2025-02-06,5170,5170,9,Paid Late
REP_00001615,TXN_00001615,RTL_000277,2024-12-30,2025-01-29,2025-02-10,2553,2553,12,Paid Late
REP_00001616,TXN_00001616,RTL_000278,2024-12-13,2025-01-12,2025-03-19,6348,4419,66,Partially Paid
REP_00001617,TXN_00001617,RTL_000278,2024-12-18,2025-01-17,2025-04-25,2249,1151,98,Partially Paid
REP_00001618,TXN_00001618,RTL_000278,2024-12-21,2025-01-20,,4246,0,343,Defaulted
REP_00001619,TXN_00001619,RTL_000281,2024-11-24,2024-12-24,2024-12-24,16091,16091,0,Paid On Time
REP_00001620,TXN_00001620,RTL_000281,2024-12-02,2025-01-01,2025-01-02,1000,1000,1,Paid (Slight Delay)
REP_00001621,TXN_00001621,RTL_000281,2024-12-07,2025-01-06,2025-01-12,9854,9854,6,Paid (Slight Delay)
REP_00001622,TXN_00001622,RTL_000281,2024-12-07,2025-01-06,2025-01-12,10254,10254,6,Paid (Slight Delay)
REP_00001623,TXN_00001623,RTL_000281,2024-12-07,2025-01-06,2025-01-12,11754,11754,6,Paid (Slight Delay)
REP_00001624,TXN_00001624,RTL_000281,2024-12-07,2025-01-06,2025-01-08,13980,13980,2,Paid (Slight Delay)
REP_00001625,TXN_00001625,RTL_000281,2024-12-11,2025-01-10,2025-01-14,7762,7762,4,Paid (Slight Delay)
REP_00001626,TXN_00001626,RTL_000281,2024-12-14,2025-01-13,2025-01-17,20743,20743,4,Paid (Slight Delay)
REP_00001627,TXN_00001627,RTL_000281,2024-12-19,2025-01-18,2025-01-18,18794,18794,0,Paid On Time
REP_00001628,TXN_00001628,RTL_000281,2024-12-20,2025-01-19,2025-01-23,13502,13502,4,Paid (Slight Delay)
REP_00001629,TXN_00001629,RTL_000281,2024-12-20,2025-01-19,2025-01-23,7943,7943,4,Paid (Slight Delay)
REP_00001630,TXN_00001630,RTL_000281,2024-12-23,2025-01-22,2025-01-24,9910,9910,2,Paid (Slight Delay)
REP_00001631,TXN_00001631,RTL_000281,2024-12-23,2025-01-22,2025-01-26,12015,12015,4,Paid (Slight Delay)
REP_00001632,TXN_00001632,RTL_000284,2024-10-26,2024-11-25,2024-12-01,7205,7205,6,Paid (Slight Delay)
REP_00001633,TXN_00001633,RTL_000284,2024-10-29,2024-11-28,2024-12-02,3065,3065,4,Paid (Slight Delay)
REP_00001634,TXN_00001634,RTL_000284,2024-10-30,2024-11-29,2024-11-30,3722,3722,1,Paid (Slight Delay)
REP_00001635,TXN_00001635,RTL_000284,2024-11-06,2024-12-06,2024-12-10,8629,8629,4,Paid (Slight Delay)
REP_00001636,TXN_00001636,RTL_000284,2024-11-08,2024-12-08,2024-12-12,4424,4424,4,Paid (Slight Delay)
REP_00001637,TXN_00001637,RTL_000284,2024-11-14,2024-12-14,2024-12-15,6988,6988,1,Paid (Slight Delay)
REP_00001638,TXN_00001638,RTL_000284,2024-11-19,2024-12-19,2024-12-20,8555,8555,1,Paid (Slight Delay)
REP_00001639,TXN_00001639,RTL_000284,2024-11-22,2024-12-22,2024-12-27,5731,5731,5,Paid (Slight Delay)
REP_00001640,TXN_00001640,RTL_000284,2024-12-08,2025-01-07,2025-01-13,6753,6753,6,Paid (Slight Delay)
REP_00001641,TXN_00001641,RTL_000284,2024-12-09,2025-01-08,2025-01-14,1480,1480,6,Paid (Slight Delay)
REP_00001642,TXN_00001642,RTL_000284,2024-12-15,2025-01-14,2025-01-16,1178,1178,2,Paid (Slight Delay)
REP_00001643,TXN_00001643,RTL_000284,2024-12-28,2025-01-27,2025-02-02,4726,4726,6,Paid (Slight Delay)
REP_00001644,TXN_00001644,RTL_000285,2024-08-22,2024-09-21,2024-09-21,9175,9175,0,Paid On Time
REP_00001645,TXN_00001645,RTL_000285,2024-09-11,2024-10-11,2024-10-11,8580,8580,0,Paid On Time
REP_00001646,TXN_00001646,RTL_000285,2024-09-12,2024-10-12,2024-10-12,23806,23806,0,Paid On Time
REP_00001647,TXN_00001647,RTL_000285,2024-09-18,2024-10-18,2024-10-20,19611,19611,2,Paid (Slight Delay)
REP_00001648,TXN_00001648,RTL_000285,2024-09-21,2024-10-21,2024-10-23,15012,15012,2,Paid (Slight Delay)
REP_00001649,TXN_00001649,RTL_000285,2024-09-22,2024-10-22,2024-10-24,10268,10268,2,Paid (Slight Delay)
REP_00001650,TXN_00001650,RTL_000285,2024-10-11,2024-11-10,2024-11-12,17212,17212,2,Paid (Slight Delay)
REP_00001651,TXN_00001651,RTL_000285,2024-10-30,2024-11-29,2024-12-01,13249,13249,2,Paid (Slight Delay)
REP_00001652,TXN_00001652,RTL_000285,2024-10-31,2024-11-30,2024-11-30,12714,12714,0,Paid On Time
REP_00001653,TXN_00001653,RTL_000285,2024-11-02,2024-12-02,2024-12-02,14850,14850,0,Paid On Time
REP_00001654,TXN_00001654,RTL_000285,2024-11-08,2024-12-08,2024-12-08,11686,11686,0,Paid On Time
REP_00001655,TXN_00001655,RTL_000285,2024-11-18,2024-12-18,2024-12-19,12438,12438,1,Paid (Slight Delay)
REP_00001656,TXN_00001656,RTL_000285,2024-11-19,2024-12-19,2024-12-20,9467,9467,1,Paid (Slight Delay)
REP_00001657,TXN_00001657,RTL_000285,2024-11-24,2024-12-24,2024-12-25,19700,19700,1,Paid (Slight Delay)
REP_00001658,TXN_00001658,RTL_000285,2024-11-28,2024-12-28,2024-12-28,14899,14899,0,Paid On Time
REP_00001659,TXN_00001659,RTL_000285,2024-12-04,2025-01-03,2025-01-03,12530,12530,0,Paid On Time
REP_00001660,TXN_00001660,RTL_000285,2024-12-07,2025-01-06,2025-01-07,9203,9203,1,Paid (Slight Delay)
REP_00001661,TXN_00001661,RTL_000285,2024-12-30,2025-01-29,2025-01-30,18795,18795,1,Paid (Slight Delay)
REP_00001662,TXN_00001662,RTL_000286,2024-12-12,2025-01-11,2025-01-15,3634,3634,4,Paid (Slight Delay)
REP_00001663,TXN_00001663,RTL_000286,2024-12-12,2025-01-11,2025-01-14,5951,5951,3,Paid (Slight Delay)
REP_00001664,TXN_00001664,RTL_000286,2024-12-13,2025-01-12,2025-01-21,9003,9003,9,Paid Late
REP_00001665,TXN_00001665,RTL_000286,2024-12-14,2025-01-13,2025-01-19,4303,4303,6,Paid (Slight Delay)
REP_00001666,TXN_00001666,RTL_000286,2024-12-15,2025-01-14,2025-01-24,6737,6737,10,Paid Late
REP_00001667,TXN_00001667,RTL_000286,2024-12-17,2025-01-16,2025-01-28,6659,6659,12,Paid Late
REP_00001668,TXN_00001668,RTL_000286,2024-12-18,2025-01-17,2025-01-20,10391,10391,3,Paid (Slight Delay)
REP_00001669,TXN_00001669,RTL_000286,2024-12-20,2025-01-19,2025-01-23,6491,6491,4,Paid (Slight Delay)
REP_00001670,TXN_00001670,RTL_000286,2024-12-21,2025-01-20,2025-01-29,9119,9119,9,Paid Late
REP_00001671,TXN_00001671,RTL_000286,2024-12-25,2025-01-24,2025-02-05,11646,11646,12,Paid Late
REP_00001672,TXN_00001672,RTL_000286,2024-12-26,2025-01-25,2025-01-30,1580,1580,5,Paid (Slight Delay)
REP_00001673,TXN_00001673,RTL_000286,2024-12-27,2025-01-26,2025-01-29,9380,9380,3,Paid (Slight Delay)
REP_00001674,TXN_00001674,RTL_000286,2024-12-29,2025-01-28,2025-02-02,4874,4874,5,Paid (Slight Delay)
REP_00001675,TXN_00001675,RTL_000290,2024-10-04,2024-11-03,2024-11-06,10255,10255,3,Paid (Slight Delay)
REP_00001676,TXN_00001676,RTL_000290,2024-10-10,2024-11-09,2024-11-14,10326,10326,5,Paid (Slight Delay)
REP_00001677,TXN_00001677,RTL_000290,2024-10-10,2024-11-09,2024-11-12,11714,11714,3,Paid (Slight Delay)
REP_00001678,TXN_00001678,RTL_000290,2024-11-15,2024-12-15,2024-12-23,9087,9087,8,Paid Late
REP_00001679,TXN_00001679,RTL_000290,2024-11-24,2024-12-24,2025-01-02,8547,8547,9,Paid Late
REP_00001680,TXN_00001680,RTL_000290,2024-11-26,2024-12-26,2025-01-08,10428,10428,13,Paid Late
REP_00001681,TXN_00001681,RTL_000290,2024-11-27,2024-12-27,2025-01-08,8685,8685,12,Paid Late
REP_00001682,TXN_00001682,RTL_000290,2024-12-11,2025-01-10,2025-01-13,6008,6008,3,Paid (Slight Delay)
REP_00001683,TXN_00001683,RTL_000290,2024-12-18,2025-01-17,2025-01-29,10398,10398,12,Paid Late
REP_00001684,TXN_00001684,RTL_000290,2024-12-20,2025-01-19,2025-01-28,13862,13862,9,Paid Late
REP_00001685,TXN_00001685,RTL_000290,2024-12-21,2025-01-20,2025-01-28,11018,11018,8,Paid Late
REP_00001686,TXN_00001686,RTL_000290,2024-12-23,2025-01-22,2025-01-28,7355,7355,6,Paid (Slight Delay)
REP_00001687,TXN_00001687,RTL_000290,2024-12-27,2025-01-26,2025-02-08,10118,10118,13,Paid Late
REP_00001688,TXN_00001688,RTL_000292,2024-08-28,2024-09-27,2024-09-28,21257,21257,1,Paid (Slight Delay)
REP_00001689,TXN_00001689,RTL_000292,2024-09-09,2024-10-09,2024-10-10,12478,12478,1,Paid (Slight Delay)
REP_00001690,TXN_00001690,RTL_000292,2024-09-10,2024-10-10,2024-10-10,16124,16124,0,Paid On Time
REP_00001691,TXN_00001691,RTL_000292,2024-09-11,2024-10-11,2024-10-12,16673,16673,1,Paid (Slight Delay)
REP_00001692,TXN_00001692,RTL_000292,2024-09-21,2024-10-21,2024-10-21,17217,17217,0,Paid On Time
REP_00001693,TXN_00001693,RTL_000292,2024-09-29,2024-10-29,2024-10-31,14024,14024,2,Paid (Slight Delay)
REP_00001694,TXN_00001694,RTL_000292,2024-10-03,2024-11-02,2024-11-03,16778,16778,1,Paid (Slight Delay)
REP_00001695,TXN_00001695,RTL_000292,2024-10-20,2024-11-19,2024-11-19,20785,20785,0,Paid On Time
REP_00001696,TXN_00001696,RTL_000292,2024-10-25,2024-11-24,2024-11-24,17481,17481,0,Paid On Time
REP_00001697,TXN_00001697,RTL_000292,2024-10-28,2024-11-27,2024-11-29,18136,18136,2,Paid (Slight Delay)
REP_00001698,TXN_00001698,RTL_000292,2024-11-01,2024-12-01,2024-12-01,12631,12631,0,Paid On Time
REP_00001699,TXN_00001699,RTL_000292,2024-11-04,2024-12-04,2024-12-06,15656,15656,2,Paid (Slight Delay)
REP_00001700,TXN_00001700,RTL_000292,2024-11-05,2024-12-05,2024-12-06,16879,16879,1,Paid (Slight Delay)
REP_00001701,TXN_00001701,RTL_000292,2024-11-11,2024-12-11,2024-12-11,24750,24750,0,Paid On Time
REP_00001702,TXN_00001702,RTL_000292,2024-11-22,2024-12-22,2024-12-23,20384,20384,1,Paid (Slight Delay)
REP_00001703,TXN_00001703,RTL_000292,2024-11-28,2024-12-28,2024-12-29,18239,18239,1,Paid (Slight Delay)
REP_00001704,TXN_00001704,RTL_000292,2024-12-04,2025-01-03,2025-01-05,15033,15033,2,Paid (Slight Delay)
REP_00001705,TXN_00001705,RTL_000292,2024-12-14,2025-01-13,2025-01-13,12802,12802,0,Paid On Time
REP_00001706,TXN_00001706,RTL_000292,2024-12-22,2025-01-21,2025-01-23,28698,28698,2,Paid (Slight Delay)
REP_00001707,TXN_00001707,RTL_000292,2024-12-27,2025-01-26,2025-01-28,11580,11580,2,Paid (Slight Delay)
REP_00001708,TXN_00001708,RTL_000292,2024-12-29,2025-01-28,2025-01-29,13996,13996,1,Paid (Slight Delay)
REP_00001709,TXN_00001709,RTL_000292,2024-12-29,2025-01-28,2025-01-30,17012,17012,2,Paid (Slight Delay)
REP_00001710,TXN_00001710,RTL_000296,2024-10-27,2024-11-26,2024-12-10,7733,7733,14,Paid Late
REP_00001711,TXN_00001711,RTL_000296,2024-10-28,2024-11-27,2024-12-09,4589,4589,12,Paid Late
REP_00001712,TXN_00001712,RTL_000296,2024-11-05,2024-12-05,2024-12-20,7486,7486,15,Paid Late
REP_00001713,TXN_00001713,RTL_000296,2024-11-05,2024-12-05,2024-12-15,7938,7938,10,Paid Late
REP_00001714,TXN_00001714,RTL_000298,2024-11-27,2024-12-27,2024-12-29,19924,19924,2,Paid (Slight Delay)
REP_00001715,TXN_00001715,RTL_000298,2024-11-30,2024-12-30,2025-01-04,22606,22606,5,Paid (Slight Delay)
REP_00001716,TXN_00001716,RTL_000298,2024-12-01,2024-12-31,2025-01-03,15500,15500,3,Paid (Slight Delay)
REP_00001717,TXN_00001717,RTL_000298,2024-12-05,2025-01-04,2025-01-04,17385,17385,0,Paid On Time
REP_00001718,TXN_00001718,RTL_000298,2024-12-09,2025-01-08,2025-01-11,18753,18753,3,Paid (Slight Delay)
REP_00001719,TXN_00001719,RTL_000298,2024-12-09,2025-01-08,2025-01-09,14030,14030,1,Paid (Slight Delay)
REP_00001720,TXN_00001720,RTL_000298,2024-12-12,2025-01-11,2025-01-17,13207,13207,6,Paid (Slight Delay)
REP_00001721,TXN_00001721,RTL_000298,2024-12-13,2025-01-12,2025-01-13,17472,17472,1,Paid (Slight Delay)
REP_00001722,TXN_00001722,RTL_000298,2024-12-16,2025-01-15,2025-01-17,10273,10273,2,Paid (Slight Delay)
REP_00001723,TXN_00001723,RTL_000298,2024-12-16,2025-01-15,2025-01-17,16773,16773,2,Paid (Slight Delay)
REP_00001724,TXN_00001724,RTL_000298,2024-12-16,2025-01-15,2025-01-17,8378,8378,2,Paid (Slight Delay)
REP_00001725,TXN_00001725,RTL_000298,2024-12-19,2025-01-18,2025-01-20,5569,5569,2,Paid (Slight Delay)
REP_00001726,TXN_00001726,RTL_000298,2024-12-21,2025-01-20,2025-01-21,12392,12392,1,Paid (Slight Delay)
REP_00001727,TXN_00001727,RTL_000298,2024-12-22,2025-01-21,2025-01-24,17378,17378,3,Paid (Slight Delay)
REP_00001728,TXN_00001728,RTL_000298,2024-12-25,2025-01-24,2025-01-30,11564,11564,6,Paid (Slight Delay)
REP_00001729,TXN_00001729,RTL_000298,2024-12-27,2025-01-26,2025-01-31,11330,11330,5,Paid (Slight Delay)
REP_00001730,TXN_00001730,RTL_000299,2024-08-03,2024-09-02,2024-09-04,19341,19341,2,Paid (Slight Delay)
REP_00001731,TXN_00001731,RTL_000299,2024-08-10,2024-09-09,2024-09-15,21285,21285,6,Paid (Slight Delay)
REP_00001732,TXN_00001732,RTL_000299,2024-08-24,2024-09-23,2024-09-28,19308,19308,5,Paid (Slight Delay)
REP_00001733,TXN_00001733,RTL_000299,2024-09-07,2024-10-07,2024-10-10,22833,22833,3,Paid (Slight Delay)
REP_00001734,TXN_00001734,RTL_000299,2024-09-11,2024-10-11,2024-10-15,15502,15502,4,Paid (Slight Delay)
REP_00001735,TXN_00001735,RTL_000299,2024-09-17,2024-10-17,2024-10-20,6681,6681,3,Paid (Slight Delay)
REP_00001736,TXN_00001736,RTL_000299,2024-09-21,2024-10-21,2024-10-26,19184,19184,5,Paid (Slight Delay)
REP_00001737,TXN_00001737,RTL_000299,2024-10-13,2024-11-12,2024-11-14,18436,18436,2,Paid (Slight Delay)
REP_00001738,TXN_00001738,RTL_000299,2024-11-02,2024-12-02,2024-12-03,12800,12800,1,Paid (Slight Delay)
REP_00001739,TXN_00001739,RTL_000299,2024-11-03,2024-12-03,2024-12-08,11315,11315,5,Paid (Slight Delay)
REP_00001740,TXN_00001740,RTL_000299,2024-11-24,2024-12-24,2024-12-27,25235,25235,3,Paid (Slight Delay)
REP_00001741,TXN_00001741,RTL_000299,2024-12-09,2025-01-08,2025-01-10,18453,18453,2,Paid (Slight Delay)
REP_00001742,TXN_00001742,RTL_000299,2024-12-28,2025-01-27,2025-01-31,10964,10964,4,Paid (Slight Delay)
REP_00001743,TXN_00001743,RTL_000300,2024-10-13,2024-11-12,2024-11-25,7535,7535,13,Paid Late
REP_00001744,TXN_00001744,RTL_000300,2024-10-20,2024-11-19,2024-12-01,13150,13150,12,Paid Late
REP_00001745,TXN_00001745,RTL_000300,2024-10-25,2024-11-24,2024-12-01,13992,13992,7,Paid (Slight Delay)
REP_00001746,TXN_00001746,RTL_000300,2024-10-26,2024-11-25,2024-12-05,11897,11897,10,Paid Late
REP_00001747,TXN_00001747,RTL_000300,2024-11-10,2024-12-10,2024-12-22,7039,7039,12,Paid Late
