transaction_id,retailer_id,order_date,order_amount,num_products,product_categories,manufacturers,payment_method,credit_used,order_number
TXN_00009338,RTL_001414,2024-12-30,7711,3,Cooking Ingredients|Confectionery|Baby Products,Nestle|Coca-Cola|Cadbury,BNPL,7711,17
TXN_00009339,RTL_001414,2024-12-30,10811,1,Cooking Ingredients,Chi Limited,BNPL,10811,18
TXN_00009340,RTL_001414,2024-12-30,9886,3,Cooking Ingredients|Dairy|Baby Products,Procter & Gamble|Coca-Cola|PZ Cussons,BNPL,9886,19
TXN_00009341,RTL_001415,2024-09-07,15427,3,Personal Care|Frozen Foods|Cooking Ingredients,Dangote|Coca-Cola|Unilever,BNPL,15427,1
TXN_00009342,RTL_001415,2024-10-02,12369,1,Frozen Foods,Procter & Gamble,BNPL,12369,2
TXN_00009343,RTL_001415,2024-10-22,11245,2,Confectionery|Household Items,Procter & Gamble|Coca-Cola,BNPL,11245,3
TXN_00009344,RTL_001415,2024-11-09,10915,5,Household Items|Dairy|Grains & Pasta|Cooking Ingredients|Snacks,Cadbury|Nestle|Unilever,BNPL,10915,4
TXN_00009345,RTL_001415,2024-11-11,9304,3,Beverages|Dairy|Snacks,Unilever|Dangote|Chi Limited,BNPL,9304,5
TXN_00009346,RTL_001415,2024-11-24,11821,2,Household Items|Grains & Pasta,PZ Cussons|Flour Mills,BNPL,11821,6
TXN_00009347,RTL_001415,2024-12-02,12500,1,Confectionery,Nigerian Breweries,BNPL,12500,7
TXN_00009348,RTL_001415,2024-12-04,9379,4,Confectionery|Cooking Ingredients|Dairy|Frozen Foods,Cadbury|Flour Mills|PZ Cussons,BNPL,9379,8
TXN_00009349,RTL_001415,2024-12-11,9219,2,Frozen Foods|Dairy,Chi Limited|Dangote,BNPL,9219,9
TXN_00009350,RTL_001418,2024-08-03,12973,4,Cooking Ingredients|Baby Products|Personal Care|Household Items,Chi Limited|Cadbury|Dangote,BNPL,12973,1
TXN_00009351,RTL_001418,2024-08-08,29652,2,Personal Care|Frozen Foods,Cadbury|Unilever,BNPL,29652,2
TXN_00009352,RTL_001418,2024-08-09,18097,5,Dairy|Beverages|Personal Care|Household Items|Snacks,Cadbury|Nestle|Chi Limited,BNPL,18097,3
TXN_00009353,RTL_001418,2024-09-02,15540,1,Household Items,Dangote,BNPL,15540,4
TXN_00009354,RTL_001418,2024-10-02,20343,1,Beverages,Nestle,BNPL,20343,5
TXN_00009355,RTL_001418,2024-10-24,16608,2,Dairy|Beverages,Chi Limited|Nigerian Breweries,BNPL,16608,6
TXN_00009356,RTL_001418,2024-11-01,30185,2,Beverages|Frozen Foods,Unilever|Nestle,BNPL,30185,7
TXN_00009357,RTL_001418,2024-11-03,24477,2,Cooking Ingredients|Baby Products,Unilever|Nestle,BNPL,24477,8
TXN_00009358,RTL_001418,2024-11-06,15990,2,Beverages|Household Items,Coca-Cola|Dangote,BNPL,15990,9
TXN_00009359,RTL_001418,2024-11-15,11341,1,Personal Care,Cadbury,BNPL,11341,10
TXN_00009360,RTL_001418,2024-12-03,18819,4,Beverages|Grains & Pasta|Cooking Ingredients|Personal Care,Procter & Gamble|Flour Mills|Chi Limited,BNPL,18819,11
TXN_00009361,RTL_001419,2024-08-07,16919,5,Frozen Foods|Dairy|Personal Care|Household Items|Snacks,Flour Mills|Chi Limited|Nigerian Breweries,BNPL,16919,1
TXN_00009362,RTL_001419,2024-08-09,10292,1,Dairy,Dangote,BNPL,10292,2
TXN_00009363,RTL_001419,2024-08-16,20246,4,Grains & Pasta|Beverages|Snacks|Dairy,Cadbury|Dangote|Chi Limited,BNPL,20246,3
TXN_00009364,RTL_001419,2024-08-18,22047,1,Snacks,Cadbury,BNPL,22047,4
TXN_00009365,RTL_001419,2024-08-20,15456,3,Dairy|Confectionery|Frozen Foods,PZ Cussons|Nestle|Coca-Cola,BNPL,15456,5
TXN_00009366,RTL_001419,2024-08-31,11496,2,Baby Products|Dairy,Nestle|Procter & Gamble,BNPL,11496,6
TXN_00009367,RTL_001419,2024-09-02,26272,5,Grains & Pasta|Cooking Ingredients|Dairy|Beverages|Household Items,Chi Limited|Unilever|Nigerian Breweries,BNPL,26272,7
TXN_00009368,RTL_001419,2024-09-07,26974,1,Beverages,Nestle,BNPL,26974,8
TXN_00009369,RTL_001419,2024-09-08,25477,5,Grains & Pasta|Snacks|Beverages|Household Items|Dairy,Chi Limited|Nigerian Breweries|Coca-Cola,BNPL,25477,9
TXN_00009370,RTL_001419,2024-09-16,21430,4,Household Items|Cooking Ingredients|Grains & Pasta|Beverages,Flour Mills|Unilever|Cadbury,BNPL,21430,10
TXN_00009371,RTL_001419,2024-09-21,18258,1,Personal Care,Nestle,BNPL,18258,11
TXN_00009372,RTL_001419,2024-10-04,18550,2,Grains & Pasta|Household Items,Cadbury|Chi Limited,BNPL,18550,12
TXN_00009373,RTL_001419,2024-10-08,23288,4,Frozen Foods|Snacks|Household Items|Dairy,Coca-Cola|Dangote|Cadbury,BNPL,23288,13
TXN_00009374,RTL_001419,2024-10-09,17790,2,Snacks|Frozen Foods,Nigerian Breweries|Coca-Cola,BNPL,17790,14
TXN_00009375,RTL_001419,2024-10-13,21079,4,Baby Products|Confectionery|Beverages|Dairy,Coca-Cola|PZ Cussons|Dangote,BNPL,21079,15
TXN_00009376,RTL_001419,2024-10-22,19027,2,Baby Products|Snacks,Coca-Cola|Cadbury,BNPL,19027,16
TXN_00009377,RTL_001419,2024-10-25,20762,5,Baby Products|Snacks|Confectionery|Frozen Foods|Dairy,PZ Cussons|Procter & Gamble|Chi Limited,BNPL,20762,17
TXN_00009378,RTL_001419,2024-10-30,22587,4,Frozen Foods|Confectionery|Cooking Ingredients|Dairy,Chi Limited|Coca-Cola|Nigerian Breweries,BNPL,22587,18
TXN_00009379,RTL_001419,2024-11-05,25731,3,Grains & Pasta|Cooking Ingredients|Snacks,PZ Cussons|Dangote|Nigerian Breweries,BNPL,25731,19
TXN_00009380,RTL_001419,2024-11-06,17918,1,Snacks,Coca-Cola,BNPL,17918,20
TXN_00009381,RTL_001419,2024-11-08,31739,2,Personal Care|Household Items,Unilever|Procter & Gamble,BNPL,31739,21
TXN_00009382,RTL_001419,2024-11-09,21724,2,Cooking Ingredients|Personal Care,Cadbury|Unilever,BNPL,21724,22
TXN_00009383,RTL_001419,2024-12-01,30534,3,Confectionery|Frozen Foods|Snacks,Coca-Cola|Dangote|Unilever,BNPL,30534,23
TXN_00009384,RTL_001419,2024-12-02,20436,4,Cooking Ingredients|Confectionery|Household Items|Baby Products,Flour Mills|Nestle|Dangote,BNPL,20436,24
TXN_00009385,RTL_001419,2024-12-03,12091,4,Frozen Foods|Beverages|Cooking Ingredients|Household Items,Chi Limited|PZ Cussons|Dangote,BNPL,12091,25
TXN_00009386,RTL_001419,2024-12-13,17859,5,Cooking Ingredients|Frozen Foods|Baby Products|Household Items|Snacks,Nigerian Breweries|Unilever|Procter & Gamble,BNPL,17859,26
TXN_00009387,RTL_001419,2024-12-16,25881,3,Household Items|Personal Care|Confectionery,Nigerian Breweries|Flour Mills|Cadbury,BNPL,25881,27
TXN_00009388,RTL_001419,2024-12-23,26618,1,Frozen Foods,Procter & Gamble,BNPL,26618,28
TXN_00009389,RTL_001425,2024-12-04,14782,1,Beverages,Procter & Gamble,BNPL,14782,1
TXN_00009390,RTL_001425,2024-12-04,19043,2,Confectionery|Household Items,Chi Limited|Coca-Cola,BNPL,19043,2
TXN_00009391,RTL_001425,2024-12-05,23118,2,Grains & Pasta|Personal Care,Flour Mills|Nigerian Breweries,BNPL,23118,3
TXN_00009392,RTL_001425,2024-12-06,22978,5,Grains & Pasta|Cooking Ingredients|Household Items|Frozen Foods|Snacks,Procter & Gamble|Coca-Cola|Nigerian Breweries,BNPL,22978,4
TXN_00009393,RTL_001425,2024-12-07,20666,2,Household Items|Dairy,Flour Mills|Dangote,BNPL,20666,5
TXN_00009394,RTL_001425,2024-12-07,8633,3,Personal Care|Dairy|Cooking Ingredients,Chi Limited|PZ Cussons|Nestle,BNPL,8633,6
TXN_00009395,RTL_001425,2024-12-08,18776,4,Confectionery|Dairy|Personal Care|Household Items,Flour Mills|Cadbury|Coca-Cola,BNPL,18776,7
TXN_00009396,RTL_001425,2024-12-08,21435,5,Cooking Ingredients|Household Items|Confectionery|Baby Products|Personal Care,Chi Limited|Procter & Gamble|PZ Cussons,BNPL,21435,8
TXN_00009397,RTL_001425,2024-12-11,14200,3,Household Items|Dairy|Frozen Foods,Coca-Cola|PZ Cussons|Flour Mills,BNPL,14200,9
TXN_00009398,RTL_001425,2024-12-12,14755,4,Beverages|Cooking Ingredients|Dairy|Confectionery,Flour Mills|Procter & Gamble|Nigerian Breweries,BNPL,14755,10
TXN_00009399,RTL_001425,2024-12-12,21936,3,Cooking Ingredients|Beverages|Grains & Pasta,Nestle|Unilever|Coca-Cola,BNPL,21936,11
TXN_00009400,RTL_001425,2024-12-13,20675,3,Cooking Ingredients|Snacks|Grains & Pasta,Nigerian Breweries|Chi Limited|Procter & Gamble,BNPL,20675,12
TXN_00009401,RTL_001425,2024-12-16,23762,5,Cooking Ingredients|Personal Care|Frozen Foods|Dairy|Beverages,Procter & Gamble|Coca-Cola|Cadbury,BNPL,23762,13
TXN_00009402,RTL_001425,2024-12-17,10720,4,Household Items|Beverages|Snacks|Frozen Foods,Procter & Gamble|Nigerian Breweries|Coca-Cola,BNPL,10720,14
TXN_00009403,RTL_001425,2024-12-19,30299,5,Baby Products|Snacks|Frozen Foods|Cooking Ingredients|Dairy,Cadbury|Procter & Gamble|Coca-Cola,BNPL,30299,15
TXN_00009404,RTL_001425,2024-12-20,23807,4,Snacks|Personal Care|Grains & Pasta|Frozen Foods,Coca-Cola|Nestle|PZ Cussons,BNPL,23807,16
TXN_00009405,RTL_001425,2024-12-21,20885,3,Grains & Pasta|Dairy|Baby Products,Procter & Gamble|Chi Limited|Flour Mills,BNPL,20885,17
TXN_00009406,RTL_001425,2024-12-22,26391,5,Snacks|Baby Products|Personal Care|Household Items|Grains & Pasta,Unilever|Procter & Gamble|Cadbury,BNPL,26391,18
TXN_00009407,RTL_001425,2024-12-22,31607,2,Grains & Pasta|Confectionery,Coca-Cola|Dangote,BNPL,31607,19
TXN_00009408,RTL_001425,2024-12-23,32117,1,Dairy,Flour Mills,BNPL,32117,20
TXN_00009409,RTL_001425,2024-12-24,30247,4,Confectionery|Personal Care|Baby Products|Beverages,Dangote|Nestle|Chi Limited,BNPL,30247,21
TXN_00009410,RTL_001425,2024-12-24,13837,1,Frozen Foods,Nestle,BNPL,13837,22
TXN_00009411,RTL_001425,2024-12-24,26569,2,Beverages|Baby Products,Flour Mills|Unilever,BNPL,26569,23
TXN_00009412,RTL_001425,2024-12-25,29578,3,Snacks|Frozen Foods|Personal Care,Procter & Gamble|Nestle|Unilever,BNPL,29578,24
TXN_00009413,RTL_001425,2024-12-27,21680,2,Dairy|Frozen Foods,PZ Cussons|Chi Limited,BNPL,21680,25
TXN_00009414,RTL_001425,2024-12-27,22457,2,Cooking Ingredients|Personal Care,Dangote|Cadbury,BNPL,22457,26
TXN_00009415,RTL_001425,2024-12-28,19981,1,Baby Products,Flour Mills,BNPL,19981,27
TXN_00009416,RTL_001425,2024-12-30,27713,4,Dairy|Cooking Ingredients|Household Items|Snacks,Procter & Gamble|Chi Limited|Nestle,BNPL,27713,28
TXN_00009417,RTL_001426,2024-11-23,2639,4,Frozen Foods|Personal Care|Beverages|Household Items,Dangote|Nestle|Cadbury,BNPL,2639,1
TXN_00009418,RTL_001426,2024-11-28,4879,2,Grains & Pasta|Dairy,Procter & Gamble|Chi Limited,BNPL,4879,2
TXN_00009419,RTL_001426,2024-12-05,4485,3,Household Items|Snacks|Confectionery,PZ Cussons|Chi Limited|Procter & Gamble,BNPL,4485,3
TXN_00009420,RTL_001426,2024-12-08,2315,2,Beverages|Confectionery,Procter & Gamble|Flour Mills,BNPL,2315,4
TXN_00009421,RTL_001426,2024-12-15,6911,1,Baby Products,Nigerian Breweries,BNPL,6911,5
TXN_00009422,RTL_001426,2024-12-16,4295,2,Personal Care|Confectionery,Cadbury|Chi Limited,BNPL,4295,6
TXN_00009423,RTL_001426,2024-12-17,4423,1,Dairy,Coca-Cola,BNPL,4423,7
TXN_00009424,RTL_001426,2024-12-23,2185,4,Snacks|Frozen Foods|Baby Products|Household Items,Chi Limited|Coca-Cola|PZ Cussons,BNPL,2185,8
TXN_00009425,RTL_001426,2024-12-24,5422,4,Personal Care|Confectionery|Beverages|Frozen Foods,Cadbury|Coca-Cola|Nestle,BNPL,5422,9
TXN_00009426,RTL_001426,2024-12-27,4790,1,Household Items,Procter & Gamble,BNPL,4790,10
TXN_00009427,RTL_001426,2024-12-29,2409,3,Frozen Foods|Grains & Pasta|Household Items,Nigerian Breweries|Unilever|Flour Mills,BNPL,2409,11
TXN_00009428,RTL_001427,2024-11-05,8622,2,Dairy|Household Items,Unilever|Coca-Cola,BNPL,8622,1
TXN_00009429,RTL_001427,2024-11-07,11904,1,Dairy,Flour Mills,BNPL,11904,2
TXN_00009430,RTL_001427,2024-11-16,11897,3,Frozen Foods|Confectionery|Baby Products,PZ Cussons|Cadbury|Nestle,BNPL,11897,3
TXN_00009431,RTL_001427,2024-11-22,14131,1,Grains & Pasta,Nigerian Breweries,BNPL,14131,4
TXN_00009432,RTL_001427,2024-12-02,11052,2,Dairy|Snacks,Nestle|Nigerian Breweries,BNPL,11052,5
TXN_00009433,RTL_001427,2024-12-03,9628,5,Confectionery|Frozen Foods|Dairy|Household Items|Baby Products,Nestle|Dangote|Chi Limited,BNPL,9628,6
TXN_00009434,RTL_001427,2024-12-10,12760,3,Beverages|Snacks|Confectionery,Cadbury|Dangote|Nigerian Breweries,BNPL,12760,7
TXN_00009435,RTL_001427,2024-12-10,13408,2,Confectionery|Personal Care,Chi Limited|PZ Cussons,BNPL,13408,8
TXN_00009436,RTL_001427,2024-12-13,14052,4,Frozen Foods|Snacks|Beverages|Baby Products,Nigerian Breweries|Coca-Cola|Procter & Gamble,BNPL,14052,9
TXN_00009437,RTL_001427,2024-12-15,10810,5,Baby Products|Dairy|Snacks|Beverages|Household Items,Flour Mills|Procter & Gamble|Nigerian Breweries,BNPL,10810,10
TXN_00009438,RTL_001427,2024-12-17,14849,3,Beverages|Household Items|Confectionery,Nestle|Dangote|PZ Cussons,BNPL,14849,11
TXN_00009439,RTL_001427,2024-12-22,6432,3,Dairy|Household Items|Personal Care,Coca-Cola|Dangote|Unilever,BNPL,6432,12
TXN_00009440,RTL_001427,2024-12-22,9747,5,Frozen Foods|Baby Products|Dairy|Cooking Ingredients|Household Items,Nestle|Flour Mills|Nigerian Breweries,BNPL,9747,13
TXN_00009441,RTL_001427,2024-12-22,12642,4,Household Items|Dairy|Snacks|Frozen Foods,Unilever|Dangote|PZ Cussons,BNPL,12642,14
TXN_00009442,RTL_001427,2024-12-25,19608,2,Personal Care|Grains & Pasta,Coca-Cola|Cadbury,BNPL,19608,15
TXN_00009443,RTL_001429,2024-12-24,14129,3,Confectionery|Grains & Pasta|Household Items,Nigerian Breweries|Coca-Cola|Cadbury,BNPL,14129,1
TXN_00009444,RTL_001429,2024-12-24,24545,2,Household Items|Baby Products,Coca-Cola|Nestle,BNPL,24545,2
TXN_00009445,RTL_001429,2024-12-24,20284,4,Baby Products|Personal Care|Frozen Foods|Beverages,PZ Cussons|Nigerian Breweries|Coca-Cola,BNPL,20284,3
TXN_00009446,RTL_001429,2024-12-24,22556,1,Dairy,Unilever,BNPL,22556,4
TXN_00009447,RTL_001429,2024-12-25,13203,4,Personal Care|Grains & Pasta|Confectionery|Frozen Foods,Dangote|Unilever|Flour Mills,BNPL,13203,5
TXN_00009448,RTL_001429,2024-12-25,10028,3,Baby Products|Cooking Ingredients|Beverages,Nigerian Breweries|Dangote|PZ Cussons,BNPL,10028,6
TXN_00009449,RTL_001429,2024-12-25,23655,5,Beverages|Household Items|Baby Products|Dairy|Grains & Pasta,Nestle|Cadbury|Coca-Cola,BNPL,23655,7
TXN_00009450,RTL_001429,2024-12-25,16092,4,Confectionery|Personal Care|Frozen Foods|Household Items,Coca-Cola|Nestle|PZ Cussons,BNPL,16092,8
TXN_00009451,RTL_001429,2024-12-25,13513,4,Baby Products|Frozen Foods|Snacks|Cooking Ingredients,Chi Limited|PZ Cussons|Nigerian Breweries,BNPL,13513,9
TXN_00009452,RTL_001429,2024-12-25,19987,1,Cooking Ingredients,Flour Mills,BNPL,19987,10
TXN_00009453,RTL_001429,2024-12-25,19899,4,Personal Care|Beverages|Confectionery|Frozen Foods,Unilever|Nigerian Breweries|Cadbury,BNPL,19899,11
TXN_00009454,RTL_001429,2024-12-26,17586,3,Baby Products|Cooking Ingredients|Snacks,Nestle|Nigerian Breweries|Procter & Gamble,BNPL,17586,12
TXN_00009455,RTL_001429,2024-12-26,8084,3,Baby Products|Beverages|Household Items,Coca-Cola|Cadbury|PZ Cussons,BNPL,8084,13
TXN_00009456,RTL_001429,2024-12-27,18833,5,Grains & Pasta|Snacks|Frozen Foods|Cooking Ingredients|Dairy,Nestle|Dangote|PZ Cussons,BNPL,18833,14
TXN_00009457,RTL_001429,2024-12-27,18929,1,Personal Care,Cadbury,BNPL,18929,15
TXN_00009458,RTL_001429,2024-12-28,22725,3,Beverages|Household Items|Grains & Pasta,Coca-Cola|Unilever|Nestle,BNPL,22725,16
TXN_00009459,RTL_001429,2024-12-28,22025,4,Baby Products|Beverages|Frozen Foods|Household Items,Procter & Gamble|Coca-Cola|PZ Cussons,BNPL,22025,17
TXN_00009460,RTL_001429,2024-12-28,27795,3,Grains & Pasta|Frozen Foods|Cooking Ingredients,PZ Cussons|Nestle|Unilever,BNPL,27795,18
TXN_00009461,RTL_001429,2024-12-28,10300,1,Personal Care,PZ Cussons,BNPL,10300,19
TXN_00009462,RTL_001429,2024-12-28,19099,4,Frozen Foods|Dairy|Household Items|Snacks,Procter & Gamble|Nigerian Breweries|Dangote,BNPL,19099,20
TXN_00009463,RTL_001429,2024-12-29,16137,1,Beverages,Nigerian Breweries,BNPL,16137,21
TXN_00009464,RTL_001429,2024-12-29,10539,3,Dairy|Grains & Pasta|Cooking Ingredients,Flour Mills|Procter & Gamble|Unilever,BNPL,10539,22
TXN_00009465,RTL_001429,2024-12-29,15058,1,Household Items,Dangote,BNPL,15058,23
TXN_00009466,RTL_001429,2024-12-30,26467,1,Personal Care,Nestle,BNPL,26467,24
TXN_00009467,RTL_001429,2024-12-30,22118,1,Confectionery,Chi Limited,BNPL,22118,25
TXN_00009468,RTL_001429,2024-12-30,21344,1,Dairy,Procter & Gamble,BNPL,21344,26
TXN_00009469,RTL_001429,2024-12-30,14014,1,Snacks,Nestle,BNPL,14014,27
TXN_00009470,RTL_001429,2024-12-30,15622,3,Beverages|Grains & Pasta|Frozen Foods,PZ Cussons|Chi Limited|Nestle,BNPL,15622,28
TXN_00009471,RTL_001429,2024-12-30,22942,2,Grains & Pasta|Snacks,Dangote|Coca-Cola,BNPL,22942,29
TXN_00009472,RTL_001430,2024-09-17,4349,1,Snacks,Nigerian Breweries,BNPL,4349,1
TXN_00009473,RTL_001430,2024-09-18,5133,3,Dairy|Household Items|Personal Care,PZ Cussons|Unilever|Flour Mills,BNPL,5133,2
TXN_00009474,RTL_001430,2024-09-28,3929,5,Baby Products|Dairy|Personal Care|Confectionery|Frozen Foods,Chi Limited|Nestle|Coca-Cola,BNPL,3929,3
TXN_00009475,RTL_001430,2024-10-05,7004,5,Beverages|Baby Products|Cooking Ingredients|Household Items|Grains & Pasta,Dangote|Chi Limited|Cadbury,BNPL,7004,4
TXN_00009476,RTL_001430,2024-10-08,3680,2,Personal Care|Dairy,Procter & Gamble|Dangote,BNPL,3680,5
TXN_00009477,RTL_001430,2024-10-14,2660,1,Confectionery,Dangote,BNPL,2660,6
TXN_00009478,RTL_001430,2024-11-18,2800,1,Frozen Foods,Chi Limited,BNPL,2800,7
TXN_00009479,RTL_001430,2024-11-28,3143,4,Personal Care|Grains & Pasta|Beverages|Dairy,Flour Mills|Nigerian Breweries|Unilever,BNPL,3143,8
TXN_00009480,RTL_001430,2024-12-02,5150,5,Snacks|Cooking Ingredients|Grains & Pasta|Household Items|Dairy,Chi Limited|Procter & Gamble|Unilever,BNPL,5150,9
TXN_00009481,RTL_001431,2024-08-19,9933,1,Dairy,Coca-Cola,BNPL,9933,1
TXN_00009482,RTL_001431,2024-09-08,16642,5,Frozen Foods|Grains & Pasta|Confectionery|Cooking Ingredients|Household Items,Dangote|Nigerian Breweries|Chi Limited,BNPL,16642,2
TXN_00009483,RTL_001431,2024-09-18,17067,3,Frozen Foods|Confectionery|Cooking Ingredients,Nestle|Unilever|Nigerian Breweries,BNPL,17067,3
TXN_00009484,RTL_001431,2024-09-26,18224,3,Cooking Ingredients|Frozen Foods|Beverages,Chi Limited|Unilever|Dangote,BNPL,18224,4
TXN_00009485,RTL_001431,2024-10-04,1000,4,Dairy|Frozen Foods|Snacks|Personal Care,Dangote|Coca-Cola|Procter & Gamble,BNPL,1000,5
TXN_00009486,RTL_001431,2024-10-13,5907,1,Dairy,Coca-Cola,BNPL,5907,6
TXN_00009487,RTL_001431,2024-10-13,20126,5,Frozen Foods|Beverages|Snacks|Household Items|Confectionery,Dangote|PZ Cussons|Procter & Gamble,BNPL,20126,7
TXN_00009488,RTL_001431,2024-10-27,18195,5,Confectionery|Grains & Pasta|Personal Care|Household Items|Beverages,Nigerian Breweries|Unilever|PZ Cussons,BNPL,18195,8
TXN_00009489,RTL_001431,2024-11-20,18123,2,Grains & Pasta|Snacks,Chi Limited|Nigerian Breweries,BNPL,18123,9
TXN_00009490,RTL_001431,2024-11-30,4539,1,Personal Care,Coca-Cola,BNPL,4539,10
TXN_00009491,RTL_001431,2024-12-15,10169,3,Frozen Foods|Cooking Ingredients|Beverages,Cadbury|Chi Limited|Procter & Gamble,BNPL,10169,11
TXN_00009492,RTL_001431,2024-12-19,14966,4,Cooking Ingredients|Frozen Foods|Confectionery|Beverages,Coca-Cola|Nigerian Breweries|Cadbury,BNPL,14966,12
TXN_00009493,RTL_001431,2024-12-29,11885,2,Confectionery|Frozen Foods,Nigerian Breweries|Cadbury,BNPL,11885,13
TXN_00009494,RTL_001432,2024-07-27,16191,2,Dairy|Cooking Ingredients,PZ Cussons|Cadbury,BNPL,16191,1
TXN_00009495,RTL_001432,2024-08-29,18299,1,Frozen Foods,PZ Cussons,BNPL,18299,2
TXN_00009496,RTL_001432,2024-09-01,19308,3,Baby Products|Personal Care|Frozen Foods,PZ Cussons|Cadbury|Nestle,BNPL,19308,3
TXN_00009497,RTL_001432,2024-09-07,22380,4,Baby Products|Frozen Foods|Confectionery|Grains & Pasta,Coca-Cola|Dangote|Procter & Gamble,BNPL,22380,4
TXN_00009498,RTL_001432,2024-09-09,24827,4,Dairy|Beverages|Personal Care|Cooking Ingredients,Chi Limited|Dangote|Nigerian Breweries,BNPL,24827,5
TXN_00009499,RTL_001432,2024-09-13,14724,5,Beverages|Confectionery|Snacks|Household Items|Frozen Foods,Procter & Gamble|PZ Cussons|Cadbury,BNPL,14724,6
TXN_00009500,RTL_001432,2024-09-13,10382,3,Household Items|Personal Care|Snacks,Nestle|Procter & Gamble|Dangote,BNPL,10382,7
TXN_00009501,RTL_001432,2024-10-01,20376,5,Frozen Foods|Beverages|Cooking Ingredients|Confectionery|Grains & Pasta,Procter & Gamble|Coca-Cola|Chi Limited,BNPL,20376,8
TXN_00009502,RTL_001432,2024-10-02,26769,5,Confectionery|Grains & Pasta|Personal Care|Baby Products|Household Items,Cadbury|Flour Mills|Chi Limited,BNPL,26769,9
TXN_00009503,RTL_001432,2024-10-05,18947,2,Beverages|Grains & Pasta,Chi Limited|Coca-Cola,BNPL,18947,10
TXN_00009504,RTL_001432,2024-10-08,15424,5,Personal Care|Snacks|Dairy|Baby Products|Frozen Foods,PZ Cussons|Nigerian Breweries|Coca-Cola,BNPL,15424,11
TXN_00009505,RTL_001432,2024-10-08,18443,4,Grains & Pasta|Snacks|Confectionery|Household Items,Nigerian Breweries|Chi Limited|Nestle,BNPL,18443,12
TXN_00009506,RTL_001432,2024-10-10,13977,2,Frozen Foods|Beverages,Dangote|Procter & Gamble,BNPL,13977,13
TXN_00009507,RTL_001432,2024-10-11,24697,4,Household Items|Beverages|Snacks|Baby Products,Coca-Cola|Flour Mills|Chi Limited,BNPL,24697,14
TXN_00009508,RTL_001432,2024-10-12,20831,1,Cooking Ingredients,Dangote,BNPL,20831,15
TXN_00009509,RTL_001432,2024-10-28,21118,5,Confectionery|Household Items|Frozen Foods|Grains & Pasta|Personal Care,Flour Mills|Dangote|Procter & Gamble,BNPL,21118,16
TXN_00009510,RTL_001432,2024-11-01,20351,5,Personal Care|Beverages|Dairy|Frozen Foods|Snacks,Coca-Cola|Unilever|Nestle,BNPL,20351,17
TXN_00009511,RTL_001432,2024-11-30,17021,5,Household Items|Frozen Foods|Snacks|Beverages|Grains & Pasta,Unilever|Cadbury|Flour Mills,BNPL,17021,18
TXN_00009512,RTL_001432,2024-12-03,24378,3,Beverages|Household Items|Baby Products,Procter & Gamble|Nestle|Unilever,BNPL,24378,19
TXN_00009513,RTL_001432,2024-12-05,13676,3,Personal Care|Confectionery|Baby Products,PZ Cussons|Coca-Cola|Procter & Gamble,BNPL,13676,20
TXN_00009514,RTL_001432,2024-12-26,18628,5,Personal Care|Baby Products|Grains & Pasta|Household Items|Cooking Ingredients,Cadbury|Unilever|Nestle,BNPL,18628,21
TXN_00009515,RTL_001433,2024-12-30,13902,1,Baby Products,Coca-Cola,BNPL,13902,1
TXN_00009516,RTL_001433,2024-12-30,12469,4,Snacks|Household Items|Baby Products|Cooking Ingredients,Nigerian Breweries|PZ Cussons|Chi Limited,BNPL,12469,2
TXN_00009517,RTL_001433,2024-12-30,19284,4,Personal Care|Confectionery|Baby Products|Snacks,Unilever|Chi Limited|Nigerian Breweries,BNPL,19284,3
TXN_00009518,RTL_001433,2024-12-30,12581,3,Confectionery|Household Items|Dairy,Chi Limited|Dangote|Nestle,BNPL,12581,4
TXN_00009519,RTL_001433,2024-12-30,20979,4,Personal Care|Frozen Foods|Cooking Ingredients|Household Items,Chi Limited|Cadbury|Nigerian Breweries,BNPL,20979,5
TXN_00009520,RTL_001433,2024-12-30,15039,1,Snacks,PZ Cussons,BNPL,15039,6
